division_code,division_name,region_code_,region_name_,state_abbr,state_code,state_name,year,obese_pct_1,obese_pct_2,obese_pct_3,obese_pct_4,obese_pct_5,obese_pct_6,obese_pct_7,highbloodpress_pct_1,highbloodpress_pct_2,highbloodpress_pct_3,highbloodpress_pct_4,highbloodpress_pct_5,highbloodpress_pct_6,highbloodpress_pct_7,diabetes_pct_1,diabetes_pct_2,diabetes_pct_3,diabetes_pct_4,diabetes_pct_5,diabetes_pct_6,diabetes_pct_7,povrate15_1,childpovrate15_1,foodinsec_15_17_1,popestimate_1,npopchg_1,births_1,deaths_1,naturalinc_1,internationalmig_1,domesticmig_1,netmig_1,residual_1,rbirth_1,rdeath_1,rnaturalinc_1,rinternationalmig_1,rdomesticmig_1,rnetmig_1,percap_real_inc_1,povrate15_2,childpovrate15_2,foodinsec_15_17_2,popestimate_2,npopchg_2,births_2,deaths_2,naturalinc_2,internationalmig_2,domesticmig_2,netmig_2,residual_2,rbirth_2,rdeath_2,rnaturalinc_2,rinternationalmig_2,rdomesticmig_2,rnetmig_2,percap_real_inc_2,povrate15_3,childpovrate15_3,foodinsec_15_17_3,popestimate_3,npopchg_3,births_3,deaths_3,naturalinc_3,internationalmig_3,domesticmig_3,netmig_3,residual_3,rbirth_3,rdeath_3,rnaturalinc_3,rinternationalmig_3,rdomesticmig_3,rnetmig_3,percap_real_inc_3,povrate15_4,childpovrate15_4,foodinsec_15_17_4,popestimate_4,npopchg_4,births_4,deaths_4,naturalinc_4,internationalmig_4,domesticmig_4,netmig_4,residual_4,rbirth_4,rdeath_4,rnaturalinc_4,rinternationalmig_4,rdomesticmig_4,rnetmig_4,percap_real_inc_4,povrate15_5,childpovrate15_5,foodinsec_15_17_5,popestimate_5,npopchg_5,births_5,deaths_5,naturalinc_5,internationalmig_5,domesticmig_5,netmig_5,residual_5,rbirth_5,rdeath_5,rnaturalinc_5,rinternationalmig_5,rdomesticmig_5,rnetmig_5,percap_real_inc_5,povrate15_6,childpovrate15_6,foodinsec_15_17_6,popestimate_6,npopchg_6,births_6,deaths_6,naturalinc_6,internationalmig_6,domesticmig_6,netmig_6,residual_6,rbirth_6,rdeath_6,rnaturalinc_6,rinternationalmig_6,rdomesticmig_6,rnetmig_6,percap_real_inc_6,povrate15_7,childpovrate15_7,foodinsec_15_17_7,popestimate_7,npopchg_7,births_7,deaths_7,naturalinc_7,internationalmig_7,domesticmig_7,netmig_7,residual_7,rbirth_7,rdeath_7,rnaturalinc_7,rinternationalmig_7,rdomesticmig_7,rnetmig_7,percap_real_inc_7
1,New England,1,Northeast,NH,33,New Hampshire,2018,30,,,,,28.9,21.8,,,,,,,,,,,,,,,9.970000000000001,14.2,13.5,1353465,4678,12023,12378,-355,2292,2784,5076,-43,8.8985043,9.1612473,-.2627438,1.6963629,2.0605037,3.7568665,53588,9.970000000000001,14.2,13.5,1353465,4678,12023,12378,-355,2292,2784,5076,-43,8.8985043,9.1612473,-.2627438,1.6963629,2.0605037,3.7568665,53588,9.970000000000001,14.2,13.5,1353465,4678,12023,12378,-355,2292,2784,5076,-43,8.8985043,9.1612473,-.2627438,1.6963629,2.0605037,3.7568665,53588,9.970000000000001,14.2,13.5,1353465,4678,12023,12378,-355,2292,2784,5076,-43,8.8985043,9.1612473,-.2627438,1.6963629,2.0605037,3.7568665,53588,9.970000000000001,14.2,13.5,1353465,4678,12023,12378,-355,2292,2784,5076,-43,8.8985043,9.1612473,-.2627438,1.6963629,2.0605037,3.7568665,53588,9.970000000000001,14.2,13.5,1353465,4678,12023,12378,-355,2292,2784,5076,-43,8.8985043,9.1612473,-.2627438,1.6963629,2.0605037,3.7568665,53588,9.970000000000001,14.2,13.5,1353465,4678,12023,12378,-355,2292,2784,5076,-43,8.8985043,9.1612473,-.2627438,1.6963629,2.0605037,3.7568665,53588
1,New England,1,Northeast,NH,33,New Hampshire,2019,32.2,,,,,,26.8,32.2,,,,,,19.5,9.199999999999999,,,,,,,9.970000000000001,14.2,13.5,1359711,6246,12004,12125,-121,1947,4469,6416,-49,8.84867,8.9378643,-.089194357,1.4352183,3.2942941,4.7295127,54518,9.970000000000001,14.2,13.5,1359711,6246,12004,12125,-121,1947,4469,6416,-49,8.84867,8.9378643,-.089194357,1.4352183,3.2942941,4.7295127,54518,9.970000000000001,14.2,13.5,1359711,6246,12004,12125,-121,1947,4469,6416,-49,8.84867,8.9378643,-.089194357,1.4352183,3.2942941,4.7295127,54518,9.970000000000001,14.2,13.5,1359711,6246,12004,12125,-121,1947,4469,6416,-49,8.84867,8.9378643,-.089194357,1.4352183,3.2942941,4.7295127,54518,9.970000000000001,14.2,13.5,1359711,6246,12004,12125,-121,1947,4469,6416,-49,8.84867,8.9378643,-.089194357,1.4352183,3.2942941,4.7295127,54518,9.970000000000001,14.2,13.5,1359711,6246,12004,12125,-121,1947,4469,6416,-49,8.84867,8.9378643,-.089194357,1.4352183,3.2942941,4.7295127,54518,9.970000000000001,14.2,13.5,1359711,6246,12004,12125,-121,1947,4469,6416,-49,8.84867,8.9378643,-.089194357,1.4352183,3.2942941,4.7295127,54518
1,New England,1,Northeast,RI,44,Rhode Island,2017,29.6,35.3,,,,20.3,34.8,35.1,36.3,,,,29.5,23.3,9,9,,,,,9.4,11.24,14.6,12.4,1055673,-1097,10663,10044,619,2226,-3912,-1686,-30,10.09542,9.5093689,.58605134,2.1075125,-3.7037685,-1.5962561,49969,11.24,14.6,12.4,1055673,-1097,10663,10044,619,2226,-3912,-1686,-30,10.09542,9.5093689,.58605134,2.1075125,-3.7037685,-1.5962561,49969,11.24,14.6,12.4,1055673,-1097,10663,10044,619,2226,-3912,-1686,-30,10.09542,9.5093689,.58605134,2.1075125,-3.7037685,-1.5962561,49969,11.24,14.6,12.4,1055673,-1097,10663,10044,619,2226,-3912,-1686,-30,10.09542,9.5093689,.58605134,2.1075125,-3.7037685,-1.5962561,49969,11.24,14.6,12.4,1055673,-1097,10663,10044,619,2226,-3912,-1686,-30,10.09542,9.5093689,.58605134,2.1075125,-3.7037685,-1.5962561,49969,11.24,14.6,12.4,1055673,-1097,10663,10044,619,2226,-3912,-1686,-30,10.09542,9.5093689,.58605134,2.1075125,-3.7037685,-1.5962561,49969,11.24,14.6,12.4,1055673,-1097,10663,10044,619,2226,-3912,-1686,-30,10.09542,9.5093689,.58605134,2.1075125,-3.7037685,-1.5962561,49969
1,New England,1,Northeast,RI,44,Rhode Island,2018,26.3,37.9,,19.9,,34.1,32.2,,,,,,,,,,,,,,,11.24,14.6,12.4,1058287,2614,10691,9939,752,4653,-2769,1884,-22,10.114666,9.4032049,.71146095,4.4021645,-2.6197278,1.7824367,50564,11.24,14.6,12.4,1058287,2614,10691,9939,752,4653,-2769,1884,-22,10.114666,9.4032049,.71146095,4.4021645,-2.6197278,1.7824367,50564,11.24,14.6,12.4,1058287,2614,10691,9939,752,4653,-2769,1884,-22,10.114666,9.4032049,.71146095,4.4021645,-2.6197278,1.7824367,50564,11.24,14.6,12.4,1058287,2614,10691,9939,752,4653,-2769,1884,-22,10.114666,9.4032049,.71146095,4.4021645,-2.6197278,1.7824367,50564,11.24,14.6,12.4,1058287,2614,10691,9939,752,4653,-2769,1884,-22,10.114666,9.4032049,.71146095,4.4021645,-2.6197278,1.7824367,50564,11.24,14.6,12.4,1058287,2614,10691,9939,752,4653,-2769,1884,-22,10.114666,9.4032049,.71146095,4.4021645,-2.6197278,1.7824367,50564,11.24,14.6,12.4,1058287,2614,10691,9939,752,4653,-2769,1884,-22,10.114666,9.4032049,.71146095,4.4021645,-2.6197278,1.7824367,50564
1,New England,1,Northeast,RI,44,Rhode Island,2019,28.6,37.3,,,,35.5,38.3,34.1,35.7,,17.7,,53,26,9.9,11,,18.9,,,10.8,11.24,14.6,12.4,1059361,1074,10481,9802,679,3645,-3215,430,-35,9.8987179,9.2574406,.64127749,3.4424984,-3.0363874,.40611094,50842,11.24,14.6,12.4,1059361,1074,10481,9802,679,3645,-3215,430,-35,9.8987179,9.2574406,.64127749,3.4424984,-3.0363874,.40611094,50842,11.24,14.6,12.4,1059361,1074,10481,9802,679,3645,-3215,430,-35,9.8987179,9.2574406,.64127749,3.4424984,-3.0363874,.40611094,50842,11.24,14.6,12.4,1059361,1074,10481,9802,679,3645,-3215,430,-35,9.8987179,9.2574406,.64127749,3.4424984,-3.0363874,.40611094,50842,11.24,14.6,12.4,1059361,1074,10481,9802,679,3645,-3215,430,-35,9.8987179,9.2574406,.64127749,3.4424984,-3.0363874,.40611094,50842,11.24,14.6,12.4,1059361,1074,10481,9802,679,3645,-3215,430,-35,9.8987179,9.2574406,.64127749,3.4424984,-3.0363874,.40611094,50842,11.24,14.6,12.4,1059361,1074,10481,9802,679,3645,-3215,430,-35,9.8987179,9.2574406,.64127749,3.4424984,-3.0363874,.40611094,50842
1,New England,1,Northeast,VT,50,Vermont,2017,27.7,,35.7,,,32.2,,31,,44.8,,,21.3,,8,,23.7,,,16.9,,10.68571428571429,15.21428571428571,10.1,624344,687,5775,6021,-246,1817,-854,963,-30,9.2547998,9.6490307,-.39423046,2.9118567,-1.3685887,1.543268,47185,10.68571428571429,15.21428571428571,10.1,624344,687,5775,6021,-246,1817,-854,963,-30,9.2547998,9.6490307,-.39423046,2.9118567,-1.3685887,1.543268,47185,10.68571428571429,15.21428571428571,10.1,624344,687,5775,6021,-246,1817,-854,963,-30,9.2547998,9.6490307,-.39423046,2.9118567,-1.3685887,1.543268,47185,10.68571428571429,15.21428571428571,10.1,624344,687,5775,6021,-246,1817,-854,963,-30,9.2547998,9.6490307,-.39423046,2.9118567,-1.3685887,1.543268,47185,10.68571428571429,15.21428571428571,10.1,624344,687,5775,6021,-246,1817,-854,963,-30,9.2547998,9.6490307,-.39423046,2.9118567,-1.3685887,1.543268,47185,10.68571428571429,15.21428571428571,10.1,624344,687,5775,6021,-246,1817,-854,963,-30,9.2547998,9.6490307,-.39423046,2.9118567,-1.3685887,1.543268,47185,10.68571428571429,15.21428571428571,10.1,624344,687,5775,6021,-246,1817,-854,963,-30,9.2547998,9.6490307,-.39423046,2.9118567,-1.3685887,1.543268,47185
1,New England,1,Northeast,VT,50,Vermont,2018,28,,35.3,,,20.4,,,,,,,,,,,,,,,,10.68571428571429,15.21428571428571,10.1,624358,14,5537,5778,-241,454,-179,275,-20,8.8684092,9.2544098,-.38600081,.72715509,-.28669772,.44045737,47923,10.68571428571429,15.21428571428571,10.1,624358,14,5537,5778,-241,454,-179,275,-20,8.8684092,9.2544098,-.38600081,.72715509,-.28669772,.44045737,47923,10.68571428571429,15.21428571428571,10.1,624358,14,5537,5778,-241,454,-179,275,-20,8.8684092,9.2544098,-.38600081,.72715509,-.28669772,.44045737,47923,10.68571428571429,15.21428571428571,10.1,624358,14,5537,5778,-241,454,-179,275,-20,8.8684092,9.2544098,-.38600081,.72715509,-.28669772,.44045737,47923,10.68571428571429,15.21428571428571,10.1,624358,14,5537,5778,-241,454,-179,275,-20,8.8684092,9.2544098,-.38600081,.72715509,-.28669772,.44045737,47923,10.68571428571429,15.21428571428571,10.1,624358,14,5537,5778,-241,454,-179,275,-20,8.8684092,9.2544098,-.38600081,.72715509,-.28669772,.44045737,47923,10.68571428571429,15.21428571428571,10.1,624358,14,5537,5778,-241,454,-179,275,-20,8.8684092,9.2544098,-.38600081,.72715509,-.28669772,.44045737,47923
1,New England,1,Northeast,VT,50,Vermont,2019,27,,,,,26.7,,30.5,,,,,26.6,17.1,8.699999999999999,,,,,,,10.68571428571429,15.21428571428571,10.1,623989,-369,5581,5634,-53,383,-682,-299,-17,8.9414244,9.0263367,-.084912285,.61361146,-1.0926449,-.47903347,49038,10.68571428571429,15.21428571428571,10.1,623989,-369,5581,5634,-53,383,-682,-299,-17,8.9414244,9.0263367,-.084912285,.61361146,-1.0926449,-.47903347,49038,10.68571428571429,15.21428571428571,10.1,623989,-369,5581,5634,-53,383,-682,-299,-17,8.9414244,9.0263367,-.084912285,.61361146,-1.0926449,-.47903347,49038,10.68571428571429,15.21428571428571,10.1,623989,-369,5581,5634,-53,383,-682,-299,-17,8.9414244,9.0263367,-.084912285,.61361146,-1.0926449,-.47903347,49038,10.68571428571429,15.21428571428571,10.1,623989,-369,5581,5634,-53,383,-682,-299,-17,8.9414244,9.0263367,-.084912285,.61361146,-1.0926449,-.47903347,49038,10.68571428571429,15.21428571428571,10.1,623989,-369,5581,5634,-53,383,-682,-299,-17,8.9414244,9.0263367,-.084912285,.61361146,-1.0926449,-.47903347,49038,10.68571428571429,15.21428571428571,10.1,623989,-369,5581,5634,-53,383,-682,-299,-17,8.9414244,9.0263367,-.084912285,.61361146,-1.0926449,-.47903347,49038
2,Middle Atlantic,1,Northeast,NJ,34,New Jersey,2017,26.8,36,33.6,10.2,,29.2,32.6,34.2,41.2,33.7,25.3,,41.5,27.4,9.5,13.6,,13.2,,16.7,12.6,10.42380952380952,15.00476190476191,9.400000000000002,8885525,14698,101676,74783,26893,44396,-56601,-12205,10,11.452353,8.4232388,3.0291133,5.0005765,-6.3752961,-1.3747193,53701,10.42380952380952,15.00476190476191,9.400000000000002,8885525,14698,101676,74783,26893,44396,-56601,-12205,10,11.452353,8.4232388,3.0291133,5.0005765,-6.3752961,-1.3747193,53701,10.42380952380952,15.00476190476191,9.400000000000002,8885525,14698,101676,74783,26893,44396,-56601,-12205,10,11.452353,8.4232388,3.0291133,5.0005765,-6.3752961,-1.3747193,53701,10.42380952380952,15.00476190476191,9.400000000000002,8885525,14698,101676,74783,26893,44396,-56601,-12205,10,11.452353,8.4232388,3.0291133,5.0005765,-6.3752961,-1.3747193,53701,10.42380952380952,15.00476190476191,9.400000000000002,8885525,14698,101676,74783,26893,44396,-56601,-12205,10,11.452353,8.4232388,3.0291133,5.0005765,-6.3752961,-1.3747193,53701,10.42380952380952,15.00476190476191,9.400000000000002,8885525,14698,101676,74783,26893,44396,-56601,-12205,10,11.452353,8.4232388,3.0291133,5.0005765,-6.3752961,-1.3747193,53701,10.42380952380952,15.00476190476191,9.400000000000002,8885525,14698,101676,74783,26893,44396,-56601,-12205,10,11.452353,8.4232388,3.0291133,5.0005765,-6.3752961,-1.3747193,53701
2,Middle Atlantic,1,Northeast,NJ,34,New Jersey,2018,25.8,34,,,,,26.2,,,,,,,,,,,,,,,10.42380952380952,15.00476190476191,9.400000000000002,8886025,500,100724,75450,25274,26340,-51151,-24811,37,11.335421,8.4910994,2.8443215,2.9642885,-5.7565041,-2.7922156,54237,10.42380952380952,15.00476190476191,9.400000000000002,8886025,500,100724,75450,25274,26340,-51151,-24811,37,11.335421,8.4910994,2.8443215,2.9642885,-5.7565041,-2.7922156,54237,10.42380952380952,15.00476190476191,9.400000000000002,8886025,500,100724,75450,25274,26340,-51151,-24811,37,11.335421,8.4910994,2.8443215,2.9642885,-5.7565041,-2.7922156,54237,10.42380952380952,15.00476190476191,9.400000000000002,8886025,500,100724,75450,25274,26340,-51151,-24811,37,11.335421,8.4910994,2.8443215,2.9642885,-5.7565041,-2.7922156,54237,10.42380952380952,15.00476190476191,9.400000000000002,8886025,500,100724,75450,25274,26340,-51151,-24811,37,11.335421,8.4910994,2.8443215,2.9642885,-5.7565041,-2.7922156,54237,10.42380952380952,15.00476190476191,9.400000000000002,8886025,500,100724,75450,25274,26340,-51151,-24811,37,11.335421,8.4910994,2.8443215,2.9642885,-5.7565041,-2.7922156,54237,10.42380952380952,15.00476190476191,9.400000000000002,8886025,500,100724,75450,25274,26340,-51151,-24811,37,11.335421,8.4910994,2.8443215,2.9642885,-5.7565041,-2.7922156,54237
2,Middle Atlantic,1,Northeast,NJ,34,New Jersey,2019,,,,,,,,,,,,,,,,,,,,,,10.42380952380952,15.00476190476191,9.400000000000002,8882190,-3835,99501,75723,23778,21284,-48946,-27662,49,11.199887,8.5234222,2.6764648,2.3957386,-5.5093884,-3.1136498,55559,10.42380952380952,15.00476190476191,9.400000000000002,8882190,-3835,99501,75723,23778,21284,-48946,-27662,49,11.199887,8.5234222,2.6764648,2.3957386,-5.5093884,-3.1136498,55559,10.42380952380952,15.00476190476191,9.400000000000002,8882190,-3835,99501,75723,23778,21284,-48946,-27662,49,11.199887,8.5234222,2.6764648,2.3957386,-5.5093884,-3.1136498,55559,10.42380952380952,15.00476190476191,9.400000000000002,8882190,-3835,99501,75723,23778,21284,-48946,-27662,49,11.199887,8.5234222,2.6764648,2.3957386,-5.5093884,-3.1136498,55559,10.42380952380952,15.00476190476191,9.400000000000002,8882190,-3835,99501,75723,23778,21284,-48946,-27662,49,11.199887,8.5234222,2.6764648,2.3957386,-5.5093884,-3.1136498,55559,10.42380952380952,15.00476190476191,9.400000000000002,8882190,-3835,99501,75723,23778,21284,-48946,-27662,49,11.199887,8.5234222,2.6764648,2.3957386,-5.5093884,-3.1136498,55559,10.42380952380952,15.00476190476191,9.400000000000002,8882190,-3835,99501,75723,23778,21284,-48946,-27662,49,11.199887,8.5234222,2.6764648,2.3957386,-5.5093884,-3.1136498,55559
2,Middle Atlantic,1,Northeast,NY,36,New York,2017,25.3,35.3,21.5,12.1,,23,26.9,28.9,40.2,42.8,18.9,,34.4,27.4,9,14.6,16.3,9.699999999999999,,16.5,12,14.45967741935484,20.95483870967742,17.89999999999999,19589572,-43856,231376,155137,76239,67742,-187910,-120168,73,11.797976,7.9105115,3.887464,3.4541979,-9.5816231,-6.1274252,53596,14.45967741935484,20.95483870967742,17.89999999999999,19589572,-43856,231376,155137,76239,67742,-187910,-120168,73,11.797976,7.9105115,3.887464,3.4541979,-9.5816231,-6.1274252,53596,14.45967741935484,20.95483870967742,17.89999999999999,19589572,-43856,231376,155137,76239,67742,-187910,-120168,73,11.797976,7.9105115,3.887464,3.4541979,-9.5816231,-6.1274252,53596,14.45967741935484,20.95483870967742,17.89999999999999,19589572,-43856,231376,155137,76239,67742,-187910,-120168,73,11.797976,7.9105115,3.887464,3.4541979,-9.5816231,-6.1274252,53596,14.45967741935484,20.95483870967742,17.89999999999999,19589572,-43856,231376,155137,76239,67742,-187910,-120168,73,11.797976,7.9105115,3.887464,3.4541979,-9.5816231,-6.1274252,53596,14.45967741935484,20.95483870967742,17.89999999999999,19589572,-43856,231376,155137,76239,67742,-187910,-120168,73,11.797976,7.9105115,3.887464,3.4541979,-9.5816231,-6.1274252,53596,14.45967741935484,20.95483870967742,17.89999999999999,19589572,-43856,231376,155137,76239,67742,-187910,-120168,73,11.797976,7.9105115,3.887464,3.4541979,-9.5816231,-6.1274252,53596
2,Middle Atlantic,1,Northeast,NY,36,New York,2018,27.3,33.2,35.1,13,34.9,32.4,31.6,,,,,,,,,,,,,,,14.45967741935484,20.95483870967742,17.89999999999999,19530351,-59221,226993,160899,66094,55959,-181262,-125303,-12,11.604982,8.2259369,3.3790455,2.8608952,-9.2669916,-6.4060965,54607,14.45967741935484,20.95483870967742,17.89999999999999,19530351,-59221,226993,160899,66094,55959,-181262,-125303,-12,11.604982,8.2259369,3.3790455,2.8608952,-9.2669916,-6.4060965,54607,14.45967741935484,20.95483870967742,17.89999999999999,19530351,-59221,226993,160899,66094,55959,-181262,-125303,-12,11.604982,8.2259369,3.3790455,2.8608952,-9.2669916,-6.4060965,54607,14.45967741935484,20.95483870967742,17.89999999999999,19530351,-59221,226993,160899,66094,55959,-181262,-125303,-12,11.604982,8.2259369,3.3790455,2.8608952,-9.2669916,-6.4060965,54607,14.45967741935484,20.95483870967742,17.89999999999999,19530351,-59221,226993,160899,66094,55959,-181262,-125303,-12,11.604982,8.2259369,3.3790455,2.8608952,-9.2669916,-6.4060965,54607,14.45967741935484,20.95483870967742,17.89999999999999,19530351,-59221,226993,160899,66094,55959,-181262,-125303,-12,11.604982,8.2259369,3.3790455,2.8608952,-9.2669916,-6.4060965,54607,14.45967741935484,20.95483870967742,17.89999999999999,19530351,-59221,226993,160899,66094,55959,-181262,-125303,-12,11.604982,8.2259369,3.3790455,2.8608952,-9.2669916,-6.4060965,54607
2,Middle Atlantic,1,Northeast,NY,36,New York,2019,26.3,36.4,24,12.5,,29.8,29.4,30.4,36.8,41.4,21.5,,30.6,25,8.5,14.6,,10.2,,10.4,12.8,14.45967741935484,20.95483870967742,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356,14.45967741935484,20.95483870967742,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356,14.45967741935484,20.95483870967742,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356,14.45967741935484,20.95483870967742,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356,14.45967741935484,20.95483870967742,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356,14.45967741935484,20.95483870967742,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356,14.45967741935484,20.95483870967742,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356
2,Middle Atlantic,1,Northeast,PA,42,Pennsylvania,2017,31.8,38.1,,,,48.4,25,33.2,41.1,,12.9,,40.4,19.3,10.2,14.7,,,,,9.5,13.18955223880597,19.72537313432836,12.10000000000001,12787641,5366,137982,135741,2241,31046,-27406,3640,-515,10.792526,10.617243,.17528412,2.4283223,-2.1436129,.28470957,51944,13.18955223880597,19.72537313432836,12.10000000000001,12787641,5366,137982,135741,2241,31046,-27406,3640,-515,10.792526,10.617243,.17528412,2.4283223,-2.1436129,.28470957,51944,13.18955223880597,19.72537313432836,12.10000000000001,12787641,5366,137982,135741,2241,31046,-27406,3640,-515,10.792526,10.617243,.17528412,2.4283223,-2.1436129,.28470957,51944,13.18955223880597,19.72537313432836,12.10000000000001,12787641,5366,137982,135741,2241,31046,-27406,3640,-515,10.792526,10.617243,.17528412,2.4283223,-2.1436129,.28470957,51944,13.18955223880597,19.72537313432836,12.10000000000001,12787641,5366,137982,135741,2241,31046,-27406,3640,-515,10.792526,10.617243,.17528412,2.4283223,-2.1436129,.28470957,51944,13.18955223880597,19.72537313432836,12.10000000000001,12787641,5366,137982,135741,2241,31046,-27406,3640,-515,10.792526,10.617243,.17528412,2.4283223,-2.1436129,.28470957,51944,13.18955223880597,19.72537313432836,12.10000000000001,12787641,5366,137982,135741,2241,31046,-27406,3640,-515,10.792526,10.617243,.17528412,2.4283223,-2.1436129,.28470957,51944
2,Middle Atlantic,1,Northeast,PA,42,Pennsylvania,2018,30,41.9,,,,18.6,34.9,,,,,,,,,,,,,,,13.18955223880597,19.72537313432836,12.10000000000001,12800922,13281,136914,134063,2851,31675,-20731,10944,-514,10.701187,10.478354,.22283393,2.4757154,-1.6203333,.85538214,53524,13.18955223880597,19.72537313432836,12.10000000000001,12800922,13281,136914,134063,2851,31675,-20731,10944,-514,10.701187,10.478354,.22283393,2.4757154,-1.6203333,.85538214,53524,13.18955223880597,19.72537313432836,12.10000000000001,12800922,13281,136914,134063,2851,31675,-20731,10944,-514,10.701187,10.478354,.22283393,2.4757154,-1.6203333,.85538214,53524,13.18955223880597,19.72537313432836,12.10000000000001,12800922,13281,136914,134063,2851,31675,-20731,10944,-514,10.701187,10.478354,.22283393,2.4757154,-1.6203333,.85538214,53524,13.18955223880597,19.72537313432836,12.10000000000001,12800922,13281,136914,134063,2851,31675,-20731,10944,-514,10.701187,10.478354,.22283393,2.4757154,-1.6203333,.85538214,53524,13.18955223880597,19.72537313432836,12.10000000000001,12800922,13281,136914,134063,2851,31675,-20731,10944,-514,10.701187,10.478354,.22283393,2.4757154,-1.6203333,.85538214,53524,13.18955223880597,19.72537313432836,12.10000000000001,12800922,13281,136914,134063,2851,31675,-20731,10944,-514,10.701187,10.478354,.22283393,2.4757154,-1.6203333,.85538214,53524
2,Middle Atlantic,1,Northeast,PA,42,Pennsylvania,2019,32.4,44.7,,,,30.8,32.7,34,43.1,,15.3,,21.7,19.2,10.6,16.1,,,,,5.6,13.18955223880597,19.72537313432836,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687,13.18955223880597,19.72537313432836,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687,13.18955223880597,19.72537313432836,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687,13.18955223880597,19.72537313432836,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687,13.18955223880597,19.72537313432836,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687,13.18955223880597,19.72537313432836,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687,13.18955223880597,19.72537313432836,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687
3,East North Central,2,Midwest,IL,17,Illinois,2017,31,38.5,,10.6,,18.4,33.6,33.6,39.9,,15.7,,30.2,25.7,10.1,14.5,,5.6,,,13.9,13.68725490196079,20.19117647058822,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339,13.68725490196079,20.19117647058822,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339,13.68725490196079,20.19117647058822,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339,13.68725490196079,20.19117647058822,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339,13.68725490196079,20.19117647058822,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339,13.68725490196079,20.19117647058822,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339,13.68725490196079,20.19117647058822,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339
